scenarios,locs,techs,carriers,units,flow_out_sum,aliases
118,PRT,biofuel_boiler,heat,megajoule,7033600.25256456,biofuel_boiler__heat___PRT
118,PRT,biofuel_supply,biofuel,kilogram,2838950233.435243,biofuel_supply__biofuel___PRT
118,PRT,biofuel_to_diesel,diesel,kilogram,226227860.07950667,biofuel_to_diesel__diesel___PRT
118,PRT,biofuel_to_methane,methane,cubic meter,240375709.62526226,biofuel_to_methane__methane___PRT
118,PRT,biofuel_to_methanol,methanol,kilogram,776350846.1402168,biofuel_to_methanol__methanol___PRT
118,PRT,ccgt,electricity,kilowatt hour,134183.3440166863,ccgt__electricity___PRT
118,PRT,chp_biofuel_extraction,electricity,kilowatt hour,2592107.9416708,chp_biofuel_extraction__electricity___PRT
118,PRT,chp_methane_extraction,electricity,kilowatt hour,1021253.4032932,chp_methane_extraction__electricity___PRT
118,PRT,chp_wte_back_pressure,electricity,kilowatt hour,558456332.7068084,chp_wte_back_pressure__electricity___PRT
118,ESP,el_import,electricity,kilowatt hour,15055491671.154291,el_import__electricity___ESP
118,PRT,existing_pv,electricity,kilowatt hour,1705591810.189575,existing_pv__electricity___PRT
118,PRT,existing_wind,electricity,kilowatt hour,17015651808.497807,existing_wind__electricity___PRT
118,PRT,heat_storage_big,heat,unit,371068.8796883725,heat_storage_big__heat___PRT
118,PRT,heat_storage_small,heat,unit,1416906864.097019,heat_storage_small__heat___PRT
118,PRT,hydro_reservoir,electricity,kilowatt hour,7092002906.541462,hydro_reservoir__electricity___PRT
118,PRT,hydro_run_of_river,electricity,kilowatt hour,8572201655.827234,hydro_run_of_river__electricity___PRT
118,PRT,methane_boiler,heat,megajoule,3791189.1512163603,methane_boiler__heat___PRT
118,PRT,methane_storage,methane,unit,5717.545649139619,methane_storage__methane___PRT
118,PRT,open_field_pv,electricity,kilowatt hour,34876929508.0873,open_field_pv__electricity___PRT
118,PRT,pumped_hydro,electricity,kilowatt hour,5608712864.428619,pumped_hydro__electricity___PRT
118,PRT,roof_mounted_pv,electricity,kilowatt hour,13965554625.260872,roof_mounted_pv__electricity___PRT
118,PRT,waste_supply,waste,kilowatt hour,2572222519.2682505,waste_supply__waste___PRT
118,PRT,wind_offshore,electricity,kilowatt hour,1592648.309632134,wind_offshore__electricity___PRT
118,PRT,wind_onshore,electricity,kilowatt hour,62032693303.236465,wind_onshore__electricity___PRT
119,PRT,battery,electricity,kilogram,6517686739.854236,battery__electricity___PRT
119,PRT,biofuel_boiler,heat,megajoule,81721873.97063749,biofuel_boiler__heat___PRT
119,PRT,biofuel_supply,biofuel,kilogram,2847308673.499009,biofuel_supply__biofuel___PRT
119,PRT,biofuel_to_diesel,diesel,kilogram,227125025.17562988,biofuel_to_diesel__diesel___PRT
119,PRT,biofuel_to_methane,methane,cubic meter,240558606.09107274,biofuel_to_methane__methane___PRT
119,PRT,biofuel_to_methanol,methanol,kilogram,774939365.5640819,biofuel_to_methanol__methanol___PRT
119,PRT,ccgt,electricity,kilowatt hour,1642597.4600033,ccgt__electricity___PRT
119,PRT,chp_biofuel_extraction,electricity,kilowatt hour,35003423.1643678,chp_biofuel_extraction__electricity___PRT
119,PRT,chp_methane_extraction,electricity,kilowatt hour,13248087.0178386,chp_methane_extraction__electricity___PRT
119,PRT,chp_wte_back_pressure,electricity,kilowatt hour,562003034.2161667,chp_wte_back_pressure__electricity___PRT
119,ESP,el_import,electricity,kilowatt hour,17136605040.340769,el_import__electricity___ESP
119,PRT,existing_pv,electricity,kilowatt hour,1693642398.1296692,existing_pv__electricity___PRT
119,PRT,existing_wind,electricity,kilowatt hour,17000740089.234793,existing_wind__electricity___PRT
119,PRT,heat_storage_big,heat,unit,4778461.987852716,heat_storage_big__heat___PRT
119,PRT,heat_storage_small,heat,unit,1408047872.9860027,heat_storage_small__heat___PRT
119,PRT,hydro_reservoir,electricity,kilowatt hour,7052460539.660965,hydro_reservoir__electricity___PRT
119,PRT,hydro_run_of_river,electricity,kilowatt hour,8564587821.119263,hydro_run_of_river__electricity___PRT
119,PRT,methane_boiler,heat,megajoule,46205302.59173484,methane_boiler__heat___PRT
119,PRT,methane_storage,methane,unit,5668.0815654915605,methane_storage__methane___PRT
119,PRT,open_field_pv,electricity,kilowatt hour,46176053347.46825,open_field_pv__electricity___PRT
119,PRT,pumped_hydro,electricity,kilowatt hour,5224832725.110031,pumped_hydro__electricity___PRT
119,PRT,roof_mounted_pv,electricity,kilowatt hour,14930032913.595762,roof_mounted_pv__electricity___PRT
119,PRT,waste_supply,waste,kilowatt hour,2572226970.0645404,waste_supply__waste___PRT
119,PRT,wind_offshore,electricity,kilowatt hour,21483476.379436366,wind_offshore__electricity___PRT
119,PRT,wind_onshore,electricity,kilowatt hour,47881265860.23711,wind_onshore__electricity___PRT
120,PRT,battery,electricity,kilogram,4882727536.646793,battery__electricity___PRT
120,PRT,biofuel_boiler,heat,megajoule,16832545.60495104,biofuel_boiler__heat___PRT
120,PRT,biofuel_supply,biofuel,kilogram,2843966570.0790663,biofuel_supply__biofuel___PRT
120,PRT,biofuel_to_diesel,diesel,kilogram,226324848.32845092,biofuel_to_diesel__diesel___PRT
120,PRT,biofuel_to_methane,methane,cubic meter,240961207.76995757,biofuel_to_methane__methane___PRT
120,PRT,biofuel_to_methanol,methanol,kilogram,776229424.1106044,biofuel_to_methanol__methanol___PRT
120,PRT,ccgt,electricity,kilowatt hour,6018817.1671329,ccgt__electricity___PRT
120,PRT,chp_biofuel_extraction,electricity,kilowatt hour,6853205.664971,chp_biofuel_extraction__electricity___PRT
120,PRT,chp_methane_extraction,electricity,kilowatt hour,2553330.7648273,chp_methane_extraction__electricity___PRT
120,PRT,chp_wte_back_pressure,electricity,kilowatt hour,558906810.3135772,chp_wte_back_pressure__electricity___PRT
120,ESP,el_import,electricity,kilowatt hour,20294718964.90143,el_import__electricity___ESP
120,PRT,existing_pv,electricity,kilowatt hour,1703742727.31357,existing_pv__electricity___PRT
120,PRT,existing_wind,electricity,kilowatt hour,16995872525.415741,existing_wind__electricity___PRT
120,PRT,heat_storage_big,heat,unit,977616.8923438209,heat_storage_big__heat___PRT
120,PRT,heat_storage_small,heat,unit,542375090.8862598,heat_storage_small__heat___PRT
120,PRT,hydro_reservoir,electricity,kilowatt hour,7051762299.470521,hydro_reservoir__electricity___PRT
120,PRT,hydro_run_of_river,electricity,kilowatt hour,8543959627.173321,hydro_run_of_river__electricity___PRT
120,PRT,methane_boiler,heat,megajoule,8757309.299874121,methane_boiler__heat___PRT
120,PRT,methane_storage,methane,unit,5749.725191038881,methane_storage__methane___PRT
120,PRT,open_field_pv,electricity,kilowatt hour,47627395051.91114,open_field_pv__electricity___PRT
120,PRT,pumped_hydro,electricity,kilowatt hour,5909096945.581239,pumped_hydro__electricity___PRT
120,PRT,roof_mounted_pv,electricity,kilowatt hour,16225413733.554567,roof_mounted_pv__electricity___PRT
120,PRT,waste_supply,waste,kilowatt hour,2572223126.406741,waste_supply__waste___PRT
120,PRT,wind_offshore,electricity,kilowatt hour,4911340.9543679785,wind_offshore__electricity___PRT
120,PRT,wind_onshore,electricity,kilowatt hour,42029963968.6138,wind_onshore__electricity___PRT
121,PRT,battery,electricity,kilogram,9106496134.724262,battery__electricity___PRT
121,PRT,biofuel_boiler,heat,megajoule,59683966.37297208,biofuel_boiler__heat___PRT
121,PRT,biofuel_supply,biofuel,kilogram,354655980.73353267,biofuel_supply__biofuel___PRT
121,PRT,biofuel_to_diesel,diesel,kilogram,227728809.01952288,biofuel_to_diesel__diesel___PRT
121,PRT,biofuel_to_methane,methane,cubic meter,1891760.4331734001,biofuel_to_methane__methane___PRT
121,PRT,biofuel_to_methanol,methanol,kilogram,8521369.757963868,biofuel_to_methanol__methanol___PRT
121,PRT,ccgt,electricity,kilowatt hour,2007716.9235972,ccgt__electricity___PRT
121,PRT,chp_biofuel_extraction,electricity,kilowatt hour,31357669.146390002,chp_biofuel_extraction__electricity___PRT
121,PRT,chp_methane_extraction,electricity,kilowatt hour,15618752.134948,chp_methane_extraction__electricity___PRT
121,PRT,chp_wte_back_pressure,electricity,kilowatt hour,577312320.9330273,chp_wte_back_pressure__electricity___PRT
121,ESP,el_import,electricity,kilowatt hour,5763675251.291465,el_import__electricity___ESP
121,PRT,existing_pv,electricity,kilowatt hour,1519843573.3550713,existing_pv__electricity___PRT
121,PRT,existing_wind,electricity,kilowatt hour,16600359155.513594,existing_wind__electricity___PRT
121,PRT,heat_storage_big,heat,unit,16362498.274206558,heat_storage_big__heat___PRT
121,PRT,heat_storage_small,heat,unit,1812071650.8332274,heat_storage_small__heat___PRT
121,PRT,hydro_reservoir,electricity,kilowatt hour,6656541631.610446,hydro_reservoir__electricity___PRT
121,PRT,hydro_run_of_river,electricity,kilowatt hour,7680143229.978274,hydro_run_of_river__electricity___PRT
121,PRT,methane_boiler,heat,megajoule,51553271.05286472,methane_boiler__heat___PRT
121,PRT,methane_storage,methane,unit,5643.394059552267,methane_storage__methane___PRT
121,PRT,open_field_pv,electricity,kilowatt hour,62924816415.05337,open_field_pv__electricity___PRT
121,PRT,pumped_hydro,electricity,kilowatt hour,8671516350.68931,pumped_hydro__electricity___PRT
121,PRT,roof_mounted_pv,electricity,kilowatt hour,318672378.2324888,roof_mounted_pv__electricity___PRT
121,PRT,waste_supply,waste,kilowatt hour,2572228923.9700265,waste_supply__waste___PRT
121,PRT,wind_offshore,electricity,kilowatt hour,553659951.970619,wind_offshore__electricity___PRT
121,PRT,wind_onshore,electricity,kilowatt hour,96362518280.94856,wind_onshore__electricity___PRT
122,PRT,battery,electricity,kilogram,5208506322.794402,battery__electricity___PRT
122,PRT,biofuel_boiler,heat,megajoule,57746323.551322445,biofuel_boiler__heat___PRT
122,PRT,biofuel_supply,biofuel,kilogram,1995414631.689914,biofuel_supply__biofuel___PRT
122,PRT,biofuel_to_diesel,diesel,kilogram,227786741.59725043,biofuel_to_diesel__diesel___PRT
122,PRT,biofuel_to_methane,methane,cubic meter,239449918.53964236,biofuel_to_methane__methane___PRT
122,PRT,biofuel_to_methanol,methanol,kilogram,9602003.828545237,biofuel_to_methanol__methanol___PRT
122,PRT,ccgt,electricity,kilowatt hour,2072086.880492,ccgt__electricity___PRT
122,PRT,chp_biofuel_extraction,electricity,kilowatt hour,33427465.798743103,chp_biofuel_extraction__electricity___PRT
122,PRT,chp_methane_extraction,electricity,kilowatt hour,15318522.472989,chp_methane_extraction__electricity___PRT
122,PRT,chp_wte_back_pressure,electricity,kilowatt hour,573064804.4917231,chp_wte_back_pressure__electricity___PRT
122,ESP,el_import,electricity,kilowatt hour,10061963140.862171,el_import__electricity___ESP
122,PRT,existing_pv,electricity,kilowatt hour,1658893781.6279256,existing_pv__electricity___PRT
122,PRT,existing_wind,electricity,kilowatt hour,16924283981.458149,existing_wind__electricity___PRT
122,PRT,heat_storage_big,heat,unit,15736580.852700442,heat_storage_big__heat___PRT
122,PRT,heat_storage_small,heat,unit,1903382455.5152912,heat_storage_small__heat___PRT
122,PRT,hydro_reservoir,electricity,kilowatt hour,7061943489.565783,hydro_reservoir__electricity___PRT
122,PRT,hydro_run_of_river,electricity,kilowatt hour,8530780024.902371,hydro_run_of_river__electricity___PRT
122,PRT,methane_boiler,heat,megajoule,49356669.30201972,methane_boiler__heat___PRT
122,PRT,methane_storage,methane,unit,5652.302809338785,methane_storage__methane___PRT
122,PRT,open_field_pv,electricity,kilowatt hour,44582677169.358025,open_field_pv__electricity___PRT
122,PRT,pumped_hydro,electricity,kilowatt hour,5851929538.055311,pumped_hydro__electricity___PRT
122,PRT,roof_mounted_pv,electricity,kilowatt hour,429786110.49814534,roof_mounted_pv__electricity___PRT
122,PRT,waste_supply,waste,kilowatt hour,2572224170.3169565,waste_supply__waste___PRT
122,PRT,wind_offshore,electricity,kilowatt hour,908106845.0453556,wind_offshore__electricity___PRT
122,PRT,wind_onshore,electricity,kilowatt hour,85847150334.62852,wind_onshore__electricity___PRT
123,PRT,battery,electricity,kilogram,3885467025.104118,battery__electricity___PRT
123,PRT,biofuel_boiler,heat,megajoule,6365493.88729236,biofuel_boiler__heat___PRT
123,PRT,biofuel_supply,biofuel,kilogram,2842513686.892632,biofuel_supply__biofuel___PRT
123,PRT,biofuel_to_diesel,diesel,kilogram,226328266.41913018,biofuel_to_diesel__diesel___PRT
123,PRT,biofuel_to_methane,methane,cubic meter,241426020.96165982,biofuel_to_methane__methane___PRT
123,PRT,biofuel_to_methanol,methanol,kilogram,772777959.2182342,biofuel_to_methanol__methanol___PRT
123,PRT,ccgt,electricity,kilowatt hour,227371.2316044,ccgt__electricity___PRT
123,PRT,chp_biofuel_extraction,electricity,kilowatt hour,3619454.469898,chp_biofuel_extraction__electricity___PRT
123,PRT,chp_methane_extraction,electricity,kilowatt hour,1678369.3034825001,chp_methane_extraction__electricity___PRT
123,PRT,chp_wte_back_pressure,electricity,kilowatt hour,559686359.4939996,chp_wte_back_pressure__electricity___PRT
123,ESP,el_import,electricity,kilowatt hour,11739102899.631771,el_import__electricity___ESP
123,PRT,existing_pv,electricity,kilowatt hour,1703644099.2730806,existing_pv__electricity___PRT
123,PRT,existing_wind,electricity,kilowatt hour,17017878084.690792,existing_wind__electricity___PRT
123,PRT,heat_storage_big,heat,unit,1631830.1549797785,heat_storage_big__heat___PRT
123,PRT,heat_storage_small,heat,unit,777570648.0550591,heat_storage_small__heat___PRT
123,PRT,hydro_reservoir,electricity,kilowatt hour,7106691583.258213,hydro_reservoir__electricity___PRT
123,PRT,hydro_run_of_river,electricity,kilowatt hour,8618845225.349783,hydro_run_of_river__electricity___PRT
123,PRT,methane_boiler,heat,megajoule,4944379.52951352,methane_boiler__heat___PRT
123,PRT,methane_storage,methane,unit,5681.968599997092,methane_storage__methane___PRT
123,PRT,open_field_pv,electricity,kilowatt hour,36330535989.52465,open_field_pv__electricity___PRT
123,PRT,pumped_hydro,electricity,kilowatt hour,5296241883.508803,pumped_hydro__electricity___PRT
123,PRT,roof_mounted_pv,electricity,kilowatt hour,54566360.387795575,roof_mounted_pv__electricity___PRT
123,PRT,waste_supply,waste,kilowatt hour,2572222863.19226,waste_supply__waste___PRT
123,PRT,wind_offshore,electricity,kilowatt hour,6878213378.4745655,wind_offshore__electricity___PRT
123,PRT,wind_onshore,electricity,kilowatt hour,75424147073.89853,wind_onshore__electricity___PRT
124,PRT,battery,electricity,kilogram,3025008672.170406,battery__electricity___PRT
124,PRT,biofuel_boiler,heat,megajoule,47651684.71802724,biofuel_boiler__heat___PRT
124,PRT,biofuel_supply,biofuel,kilogram,2847821852.0526705,biofuel_supply__biofuel___PRT
124,PRT,biofuel_to_diesel,diesel,kilogram,227264870.50945324,biofuel_to_diesel__diesel___PRT
124,PRT,biofuel_to_methane,methane,cubic meter,241647279.43855208,biofuel_to_methane__methane___PRT
124,PRT,biofuel_to_methanol,methanol,kilogram,770606605.8428532,biofuel_to_methanol__methanol___PRT
124,PRT,ccgt,electricity,kilowatt hour,1513933.1002775999,ccgt__electricity___PRT
124,PRT,chp_biofuel_extraction,electricity,kilowatt hour,25998142.8960367,chp_biofuel_extraction__electricity___PRT
124,PRT,chp_methane_extraction,electricity,kilowatt hour,11465344.703013,chp_methane_extraction__electricity___PRT
124,PRT,chp_wte_back_pressure,electricity,kilowatt hour,564492927.5560908,chp_wte_back_pressure__electricity___PRT
124,ESP,el_import,electricity,kilowatt hour,11193561294.022623,el_import__electricity___ESP
124,PRT,existing_pv,electricity,kilowatt hour,1670709829.6646008,existing_pv__electricity___PRT
124,PRT,existing_wind,electricity,kilowatt hour,16960703951.37831,existing_wind__electricity___PRT
124,PRT,heat_storage_big,heat,unit,7134336.081079363,heat_storage_big__heat___PRT
124,PRT,heat_storage_small,heat,unit,1370924695.6275373,heat_storage_small__heat___PRT
124,PRT,hydro_reservoir,electricity,kilowatt hour,7056452550.685842,hydro_reservoir__electricity___PRT
124,PRT,hydro_run_of_river,electricity,kilowatt hour,8408435611.1039295,hydro_run_of_river__electricity___PRT
124,PRT,methane_boiler,heat,megajoule,35980849.600938,methane_boiler__heat___PRT
124,PRT,methane_storage,methane,unit,5648.518689794063,methane_storage__methane___PRT
124,PRT,open_field_pv,electricity,kilowatt hour,41627602367.91528,open_field_pv__electricity___PRT
124,PRT,pumped_hydro,electricity,kilowatt hour,6518509680.938587,pumped_hydro__electricity___PRT
124,PRT,roof_mounted_pv,electricity,kilowatt hour,263335275.8628485,roof_mounted_pv__electricity___PRT
124,PRT,waste_supply,waste,kilowatt hour,2572224665.7571177,waste_supply__waste___PRT
124,PRT,wind_offshore,electricity,kilowatt hour,2770505868.817865,wind_offshore__electricity___PRT
124,PRT,wind_onshore,electricity,kilowatt hour,75713889431.21313,wind_onshore__electricity___PRT
125,PRT,battery,electricity,kilogram,3731480526.441751,battery__electricity___PRT
125,PRT,biofuel_boiler,heat,megajoule,52283642.550476395,biofuel_boiler__heat___PRT
125,PRT,biofuel_supply,biofuel,kilogram,2848995181.616308,biofuel_supply__biofuel___PRT
125,PRT,biofuel_to_diesel,diesel,kilogram,227463526.04455793,biofuel_to_diesel__diesel___PRT
125,PRT,biofuel_to_methane,methane,cubic meter,241652384.26480678,biofuel_to_methane__methane___PRT
125,PRT,biofuel_to_methanol,methanol,kilogram,770992297.7939652,biofuel_to_methanol__methanol___PRT
125,PRT,ccgt,electricity,kilowatt hour,1596108.3491234002,ccgt__electricity___PRT
